time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
5.652982711791992,0.0,0.0,0.0,1,-0.0569053,0.332451,0.0156919,5235.99,0.0
5.67388916015625,0.0,0.0,0.0,1,-0.0566452,0.332472,0.0157058,5235.99,0.0
5.695153474807739,0.0,0.0,0.0,1,-0.0574504,0.332487,0.0156681,5235.99,0.0
5.716671943664551,0.0,0.0,0.0,1,-0.0560974,0.332494,0.0156423,5235.99,0.0
5.738082647323608,0.0,0.0,0.0,1,-0.0575394,0.332499,0.0156972,5235.99,0.0
5.759835243225098,0.0,0.0,0.0,1,-0.0564911,0.332497,0.0157444,5235.99,0.0
5.781555414199829,0.0,0.0,0.0,1,-0.0573625,0.332504,0.0156743,5235.99,0.0
5.802581548690796,0.0,0.0,0.0,1,-0.0552312,0.332513,0.0155994,5235.99,0.0
5.823098659515381,0.0,0.0,0.0,1,-0.0572869,0.332517,0.0156447,5235.99,0.0
5.845342397689819,0.0,0.0,0.0,1,-0.0561074,0.332525,0.0156457,5235.99,0.0
5.866176605224609,0.0,0.0,0.0,1,-0.0570041,0.332532,0.0156366,5235.99,0.0
5.886950254440308,0.0,0.1,0.0,1,-0.0572329,0.33253,0.0156123,5235.99,0.0
5.9084038734436035,0.0,0.19,0.0,1,-0.0572219,0.332534,0.0156338,5235.99,0.0
5.929437875747681,0.0,0.271,0.0,1,-0.0573406,0.332532,0.0157224,5235.99,0.0
5.950578212738037,0.0,0.34390000000000004,0.0,1,-0.0567674,0.332524,0.015711,5235.99,0.0
